0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:17:37 +0530] "GET /weatherapp/parsing.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:17:37 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:17:45 +0530] "GET /weatherapp/parsing.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:17:45 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 200 4035
127.0.0.1 - - [28/Nov/2016:16:19:02 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 200 4071
127.0.0.1 - - [28/Nov/2016:16:19:02 +0530] "GET /weatherapp/weatherview.html HTTP/1.1" 304 -
127.0.0.1 - - [28/Nov/2016:16:19:02 +0530] "GET /weatherapp/%7B%7Bicoimg%7D%7D HTTP/1.1" 404 1058
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:19:05 +0530] "GET /weatherapp/parsing.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:19:05 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 200 4071
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:19:05 +0530] "GET /weatherapp/weatherview.html HTTP/1.1" 304 -
127.0.0.1 - - [28/Nov/2016:16:19:46 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 200 4073
127.0.0.1 - - [28/Nov/2016:16:19:46 +0530] "GET /weatherapp/%7B%7Bicoimg%7D%7D HTTP/1.1" 404 1058
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:19:48 +0530] "GET /weatherapp/parsing.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:19:48 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 200 4073
127.0.0.1 - - [28/Nov/2016:16:23:21 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Nov/2016:16:23:22 +0530] "GET /weatherapp/weatherview.html HTTP/1.1" 200 2155
127.0.0.1 - - [28/Nov/2016:16:23:22 +0530] "GET /weatherapp/%7B%7Bicoimg%7D%7D HTTP/1.1" 404 1058
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:23:25 +0530] "GET /weatherapp/parsing.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:23:25 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:23:25 +0530] "GET /weatherapp/weatherview.html HTTP/1.1" 200 2155
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:23:47 +0530] "GET /weatherapp/parsing.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:23:48 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:23:48 +0530] "GET /weatherapp/weatherview.html HTTP/1.1" 200 2141
127.0.0.1 - - [28/Nov/2016:16:32:49 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Nov/2016:16:32:49 +0530] "GET /weatherapp/weatherview.html HTTP/1.1" 200 2141
127.0.0.1 - - [28/Nov/2016:16:32:49 +0530] "GET /weatherapp/%7B%7Bicoimg%7D%7D HTTP/1.1" 404 1058
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:32:54 +0530] "GET /weatherapp/parsing.html HTTP/1.1" 200 3358
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:32:54 +0530] "GET /weatherapp/controllers.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2016:16:32:54 +0530] "GET /weatherapp/weatherview.html HTTP/1.1" 304 -
